stationID,LONG,LAT
VQBW2,14.7,-30.0
C6YM6,11.8,-4.7
TBWUK35,4.3,0.5
DIOY2,-25.4,8.6
BATFR56,68.5,-15.6
BATFR50,-5.8,4.1
BATFR55,47.8,-10.9
A8SE8,-80.4,-9.9
V7QW6,-74.8,33.5
PBKH,-134.2,55.4
DDGK2,-134.5,39.9
9V7645,-77.5,13.6
VCBW,-71.9,46.6
8PSH,-60.1,45.0
C6SI6,-125.1,48.5
SHIP,-64.8,41.9
SHIP,-60.1,45.0
VOFG,-64.8,41.9
WTEP,-151.8,58.1
C6QM8,-126.5,50.5
SHIP,-122.9,30.2
CGAH,-54.5,49.7
BATFR16,-45.4,29.6
BATFR18,-45.9,13.7
BATEU00,-36.6,59.2
WABS,-124.9,38.5
DGOH2,-133.8,33.8
VQIB9,-69.3,17.7
WTEY,-166.8,22.4
WTDL,-84.1,28.5
BATFR65,-73.8,20.9
A8SI9,-142.3,52.7
WTEE,-167.4,25.7
WTEP,-151.9,58.1
VRWJ7,152.3,-36.3
BATFR47,-135.1,-23.3
9V6784,143.8,-38.7
WDE5381,-98.6,15.6
WBP3210,-63.0,-64.7
WUR8857,-91.3,47.0
SHIP,-87.7,47.9
CG2960,-87.7,47.9
PDWZ,-7.4,34.7
UCJT,34.6,69.5
UBNY,63.2,76.7
UBLE7,6.5,66.1
PDHW,-31.2,45.6
DGSR,-14.0,32.2
C6KD4,-27.0,40.3
C6VR5,-29.1,33.4
A8MW9,-34.0,-7.5
DIHE,127.0,33.7
LAHV,16.3,74.7
LDGJ,17.6,72.8
LGWS,-9.2,4.3
LMEL,-52.2,59.7
51000,-156.9,29.4
SHIP,146.6,33.4
DCSZ2,179.2,48.3
UIAH,-30.0,61.5
WDC6698,-9.0,42.1
ZCBU3,116.8,-7.8
GRFP,150.7,-21.8
VNVM,152.4,-32.9
SJCD,-42.2,49.4
9V8797,78.9,6.3
9V8798,123.0,25.8
SBLW,31.8,-33.4
SCKM,-23.2,47.5
SHIP,-46.2,2.5
2FUB3,49.3,-19.5
A8XD4,-8.5,45.4
ATIU,92.9,14.1
A8JC5,84.3,5.7
PEBT,12.1,56.2
UBBH5,155.6,49.9
UBZG2,146.3,49.1
UBRI5,137.0,44.0
DQVN,-26.5,-27.2
A8IY6,-51.7,-32.9
LXCA,-39.6,-21.0
PDKK,-79.0,10.0
A8IN8,-43.6,39.0
DFTH2,-129.3,34.4
A8HA7,92.7,3.9
V7QP4,91.2,10.7
9VPY5,137.4,32.6
PDXQ,120.4,13.1
SHIP,162.8,43.5
C6SE7,-134.9,58.2
WPGK,-67.8,20.0
C6FY8,-64.7,17.0
WTEF,-134.5,56.7
KAQP,-71.7,29.1
WECB,-124.7,30.0
WBN6511,-72.2,22.8
WKPY,56.2,16.5
TBWUK36,47.2,-26.5
WDHL,-43.2,0.3
3EOK7,-46.2,48.0
C6JT8,-88.1,22.7
C6SI3,-155.8,53.7
A8HG2,-166.3,54.3
V7HP4,-94.5,28.6
A8CN8,-168.9,46.6
9V8132,-68.1,16.3
3FPQ9,-84.5,21.4
WRJP,-172.9,48.3
BAREU71,-13.9,35.1
FVNM,-9.8,59.1
BATFR17,25.6,59.9
BATEU01,-32.3,50.2
BATFR63,-4.8,48.3
BATFR49,-1.6,44.9
BATFR27,-1.1,50.6
BATFR58,9.6,41.9
BATEU02,-13.3,53.3
BATFR60,3.1,52.2
BATFR09,-9.8,40.3
BATFR64,4.9,43.4
BATEU03,-8.7,51.6
C6CU6,-16.2,34.7
BATEU06,-7.9,59.9
DIGY2,25.8,34.0
A8UN3,-9.8,34.6
OWFD2,-9.0,35.6
PIAG,-28.4,48.4
A8IL9,-1.0,50.1
DBBH,-20.9,14.9
SKWI,103.5,8.9
WKAE,-20.2,46.9
C6FR3,24.8,59.4
ONCE,-2.6,62.8
DCUJ2,120.9,35.8
ZDND7,112.9,15.0
SHIP,96.6,5.6
SHIP,143.4,26.6
SHIP,134.3,30.9
SHIP,170.1,23.4
SHIP,-152.7,39.4
SHIP,93.5,4.7
SHIP,156.9,-10.7
AMOUK35,-6.2,56.8
AMOUK26,0.9,50.5
AMOUK06,2.7,53.0
AMOUK23,-10.2,59.6
AMOUK36,-5.0,58.6
DFNB2,-10.0,38.4
VRVQ9,-5.1,49.7
S6LT6,-10.1,38.8
9V9763,-7.6,46.5
DGZS2,-1.2,36.5
DPJW,12.7,36.9
A8TX9,115.1,-32.5
VRCX7,131.5,-37.0
ZDKR4,67.7,20.6
WKPM,40.3,17.8
VRJI2,-11.7,-30.7
WGJT,-68.3,20.5
WDB9986,-155.8,52.8
KKFW,-81.9,24.1
WKPN,-55.3,40.3
RFV6,-71.4,38.4
KIYI,-136.5,54.2
C6XS8,-72.0,22.9
OVYQ2,143.5,41.7
WDD3825,-6.4,48.6
C6WK7,23.6,37.9
WADN,9.2,37.7
A8CI9,36.7,23.8
AMOUK40,-12.5,-31.8
TBWUK02,0.0,-31.6
DAJT,-20.8,26.2
VREQ5,58.0,-25.0
MZER8,51.8,13.9
MYMX5,64.3,-17.4
ZDLP,-12.4,-31.7
VRKB8,-22.4,12.8
TBWUK11,-18.2,-16.7
AMOHK01,-134.5,42.2
VRLA3,-60.5,22.3
UBSH5,122.3,31.1
UFLT,136.3,43.9
UDWE,137.2,44.9
WNDP,34.5,27.1
WDJK,-178.6,21.5
WAZV,-134.3,51.6
WDF5296,-133.2,56.3
C6YA7,-117.4,28.6
SMLQ,19.0,60.3
DWAL,-9.5,51.7
MINUK05,-1.2,57.9
JBZR,-164.1,12.1
SHIP,-141.6,33.0
SHIP,151.5,-34.1
VRKZ9,-53.8,25.5
V7UT8,-17.2,-15.7
WFLG,-144.0,25.5
A8SN5,-1.2,50.1
VRKM2,-24.5,42.6
MPYS,-9.4,51.6
A8MM4,-26.8,45.7
A8SF9,-97.4,0.4
ELUA3,-152.0,-17.9
V2MH,-14.4,26.7
A8GU5,-39.7,-21.4
ELWO6,-79.6,7.8
A8GU6,-56.1,35.0
A8YJ9,-7.0,46.9
A8CB7,53.9,-22.8
A8RW3,35.8,-29.2
A8KC6,53.2,-1.1
D5CL4,-19.6,-28.8
DIIN,70.1,-11.4
MZDL7,114.6,13.5
9HA3015,113.5,-21.0
9HA3015,113.3,-22.1
VRDW2,118.4,15.7
SHIP,143.8,42.0
P3GY9,-48.6,-30.5
C6ZJ3,-68.8,35.3
JFRO,-119.6,6.1
WDC6736,-7.1,49.6
VRID4,-11.8,47.4
WLMQ,19.1,35.1
VRYO2,143.8,42.0
LXLC,-123.0,-32.4
V7SJ3,29.8,-33.9
EIPT,-9.3,51.4
SHIP,160.0,47.7
SHIP,88.4,-0.7
WPAJ,-129.5,44.2
A8QJ7,21.8,-34.8
KIRH,-70.0,26.8
A8GH5,-11.2,31.1
MINFR00,176.4,-21.8
9V9127,66.3,-19.2
WDD9433,48.2,12.8
WSNB,-135.0,49.6
WSNB,-138.0,52.4
2EZE5,-24.0,30.0
SBHI,19.2,56.3
SMLQ,21.8,64.2
SDIA,20.3,62.8
MINUK05,-1.6,57.5
A8RU5,83.7,5.9
VRJH7,-20.9,17.0
OZDA2,-158.3,42.9
A8RH7,-40.7,-0.2
KKFW,-86.0,26.2
A8RW3,42.4,-27.9
3FPQ9,-87.7,26.0
MINFR00,-176.5,-21.8
C6TH9,-146.7,-13.7
SHIP,133.9,13.7
SHIP,134.2,25.3
PEND,7.6,-22.6
WJBJ,-78.0,22.5
BAREU67,-6.2,35.6
9HXC9,11.3,56.2
C6WK7,22.7,36.3
SHIP,-130.3,48.8
SHIP,-128.6,51.0
SHIP,129.7,35.5
SHIP,-81.1,42.1
SHIP,-65.9,41.3
DBLK,12.8,-34.8
BATFR50,-7.7,2.9
BATFR56,65.1,-16.9
BATFR55,45.5,-9.8
A8RU5,81.8,5.8
3FZK3,129.7,35.5
PHEO,-64.0,48.2
VRYO3,-70.6,47.2
VOFG,-65.9,41.3
CGBR,-128.6,51.0
C6SI6,-130.3,48.8
VCWL,-67.2,49.4
KIYI,-144.7,57.1
WTDL,-82.3,27.9
9V8132,-67.9,19.6
WTDH,-73.4,38.0
WKAW,-56.7,40.7
BATFR18,-43.5,16.7
BATFR16,-49.9,26.2
BATFR53,-44.7,15.4
BATEU00,-43.7,59.3
BATFR65,-72.3,20.5
WTEE,-169.1,24.8
WTEP,-150.4,58.1
WCE5063,-68.8,38.2
VCBZ,-81.1,42.1
BATFR47,-132.7,-24.1
TFEA,-23.4,62.9
ICSW,4.7,60.9
PBGH,-3.7,48.9
FVNM,-11.2,57.6
BATFR60,8.4,54.0
BATFR17,21.3,58.7
BATEU06,-0.3,57.8
BATFR11,6.5,38.7
BATEU02,-17.9,53.4
BATFR33,6.9,43.0
BATFR29,-1.0,50.6
BATFR14,-15.5,44.1
BATFR54,-5.1,50.8
DBBT,-34.5,50.6
WDC6698,-12.4,42.1
VRCX7,126.4,-36.4
MPRZ,154.3,-31.6
S6ES6,-10.0,43.2
A8VD8,-9.0,36.7
A8IX9,1.3,37.1
BATUK01,-7.1,57.2
LDGJ,11.7,72.8
JWBR,30.3,69.9
MGRX2,3.0,52.4
C6XC6,13.1,44.9
KKFW,-85.1,25.4
A8IN8,-48.2,36.4
DDGK2,-131.0,37.9
LMEL,-54.1,60.4
KAQP,-71.5,32.0
PHKL,32.6,29.3
LGWS,-11.5,5.9
SHIP,141.0,29.4
SBHI,19.9,57.1
SHIP,135.8,30.4
SHIP,142.2,29.2
SHIP,134.5,30.6
JBZR,-164.8,12.1
DBBH,-23.5,16.0
WTEF,-134.5,56.8
PFRO,-63.4,44.4
SHIP,-135.3,40.8
WYP8657,-90.9,47.1
62029,-12.5,48.8
V7OE6,-10.2,39.1
DAJT,-18.4,30.9
ZCDN2,9.9,64.7
DPOG,-0.6,49.7
OYYL2,24.8,33.4
AMOUK19,-1.6,58.0
AMOUK12,-5.0,53.4
AMOUK23,-6.2,60.1
AMOUK34,1.6,53.1
AMOUK26,-4.7,49.9
OVSB2,-16.3,25.5
AMOUK40,-13.4,-33.9
A8FQ8,-1.9,-19.8
TBWUK37,120.4,19.2
AMOHK01,-130.0,38.9
SMLQ,20.2,63.2
9HA2415,2.4,51.6
9HA2950,-3.0,46.9
MINUK05,-0.8,57.8
SHIP,173.0,23.2
DGZR2,142.8,36.2
SDIA,20.6,61.5
OZDB2,13.4,36.8
9HJB9,27.1,60.0
WUR8857,-90.6,47.2
SHIP,133.1,14.8
SKEC,25.1,65.1
WDJK,-175.0,21.5
9MCY6,115.3,-9.6
OXVE2,-1.4,36.9
KGTY,-131.3,50.2
KRAU,31.9,34.4
WTDH,-72.8,37.9
RFV6,-72.4,38.3
9V8132,-67.7,19.0
3FZO8,-70.6,20.4
WJBJ,-77.4,22.1
WL3108,-90.9,47.2
WUR8857,-91.2,47.0
ONBF,120.5,9.3
DBKR,7.3,57.9
DPGZ,-63.4,20.8
WTDH,-72.1,37.8
BAREU67,-7.1,34.6
BAREU71,-15.6,33.6
DBBT,-33.9,50.0
BAREU51,10.2,42.6
SHIP,-85.8,47.2
SHIP,-82.1,44.5
SHIP,-65.4,41.5
SHIP,129.6,35.5
SHIP,-128.3,48.7
SHIP,-128.8,52.1
SHIP,-63.2,44.2
A8SE8,-79.8,-12.5
DBLK,13.9,-34.4
BATFR50,-6.8,3.5
BATFR56,66.5,-16.4
DIUR2,37.7,22.8
3FZK3,129.6,35.5
WTEP,-151.1,58.0
CGDG,-63.2,44.2
VOFG,-65.4,41.5
CGBY,-127.8,50.9
C6SI6,-128.3,48.7
CGBR,-128.8,52.1
8PSH,-62.4,44.6
WTDH,-72.0,37.7
WTEO,-68.4,41.7
WTDL,-83.2,27.8
BATEU01,-37.0,49.7
BATEU00,-40.8,59.3
BATEU05,-53.8,68.5
BATFR16,-48.1,27.6
BATFR18,-44.5,15.5
DFTH2,-131.9,35.9
BATFR65,-72.9,20.7
WCE5063,-68.0,37.1
CGDS,-82.1,44.5
CG2960,-85.8,47.2
BATFR47,-133.6,-23.8
C6CN4,25.2,59.9
BATFR60,5.8,53.7
BATEU06,-2.1,59.5
BATEU02,-16.0,53.4
BATFR63,-3.2,49.1
C6NI8,-14.7,37.1
BATFR54,-3.9,51.3
BATEU09,19.3,40.2
BATFR11,6.9,37.5
BATFR14,-17.7,43.5
BATFR23,9.0,43.0
FVNM,-10.6,58.2
WDC6698,-11.0,42.1
ZMGB,176.3,-36.7
MQPF2,116.5,17.3
SBHI,19.9,57.7
A8HS3,-81.5,-4.7
C6TQ3,-60.9,-41.1
LGWS,-10.6,5.2
WTEE,-168.3,25.2
KAQP,-71.7,30.8
WECB,-125.7,30.0
C6KD7,-70.9,14.9
PDIB,5.0,54.3
9HXC9,11.0,54.7
PIAG,-25.6,48.6
LJIT,5.0,61.0
JWBR,31.6,70.5
LDGJ,13.7,72.8
PHAM,23.8,37.1
PDGS,10.7,54.7
PHEO,-64.4,46.9
C6KD9,-36.7,43.5
3FZO8,-69.6,19.9
WPAJ,-126.1,42.4
LMEL,-53.4,60.1
SHIP,140.9,28.4
SHIP,142.7,28.1
SHIP,134.4,30.7
SHIP,171.8,23.2
9VDR9,170.4,43.0
DBBH,-22.4,15.6
PHKL,32.5,29.8
9V8132,-67.6,18.2
DDGK2,-132.3,38.7
A8MM4,-23.9,46.1
AMOUK23,-7.8,60.0
AMOUK34,3.4,52.2
AMOUK26,-2.5,49.9
AMOUK06,2.2,53.0
S6ES6,-8.6,43.4
SDIA,20.8,60.8
A8PQ3,-72.7,-30.6
AMOUK15,-13.3,-9.0
VRLA2,2.0,3.2
OZDK2,-2.4,4.2
AMOUK40,-12.9,-33.0
KKFW,-83.8,24.5
AMOHK01,-131.7,40.3
C6TZ9,26.3,37.7
WAZV,-137.0,52.7
MGPU2,87.4,-2.2
VRJZ9,119.6,3.5
A8RU5,79.7,5.9
WYQ4356,-87.2,42.9
3FPQ9,-86.0,23.2
MGSM5,22.7,59.5
WYQ4356,-87.0,43.5
A8UU3,59.0,-23.9
MINFR00,179.4,-21.8
MINUK05,-0.2,57.6
ZQAY4,135.0,-37.7
RFV6,-71.9,38.3
WTDH,-71.4,37.6
3FZO8,-68.7,19.6
C6DM2,98.7,8.0
C6TH9,-148.6,-15.1
VRBK6,22.5,36.0
VRBK6,20.8,36.0
C6FN2,-80.8,24.4
3ETA7,-86.8,18.0
C6FY8,-64.0,17.0
WTDH,-70.9,37.4
BAREU67,-7.6,33.6
BAREU51,11.6,40.7
BAREU71,-14.4,34.6
DBFH,11.9,54.2
DBEB,7.9,57.9
DBBC,7.1,54.2
A8VD8,-9.8,39.9
SHIP,-126.2,48.5
SHIP,-65.0,41.7
V7LD4,17.1,-31.9
DBLK,14.9,-34.1
BATFR56,67.8,-15.9
BATFR50,-6.0,4.0
BATFR55,47.3,-10.6
CGDG,-63.5,44.5
C6VG7,-133.6,55.1
C6SI6,-126.2,48.5
VOKJ,-53.4,46.5
VRYO3,-73.4,45.8
VOFG,-65.0,41.7
8PSH,-60.9,44.9
VCBW,-72.5,46.3
PFRO,-59.6,45.9
WTDH,-70.8,37.4
A8NO6,-177.7,48.3
DHPU,-125.0,32.5
WTDL,-84.0,28.4
WTEO,-67.4,42.1
BATFR18,-45.5,14.3
BATEU00,-37.8,59.2
BATFR16,-46.4,29.0
BATFR65,-73.6,20.8
WTEE,-167.7,25.5
A8TG2,-78.6,6.5
CGDS,-82.4,43.3
CG2960,-87.2,47.7
A8SD3,14.0,36.5
BATEU06,-6.0,59.8
BATEU02,-14.1,53.4
PBEO,6.7,42.9
BATFR09,-9.8,39.6
BATEU01,-33.8,50.0
BATFR58,9.5,41.7
BATFR27,-2.6,49.9
BATFR17,24.4,59.7
FVNM,-10.0,58.8
BATFR14,-20.0,42.9
WDC6698,-9.7,42.1
ZMGB,177.8,-37.3
SBHI,18.7,58.0
A8IP2,17.3,-32.9
LGWS,-9.6,4.6
A8HR5,43.2,12.8
H3GR,-75.8,25.0
C6ZI9,-131.0,53.7
PBKH,-133.9,54.7
WKAW,-51.1,41.0
LMEL,-52.3,59.8
DASO,-37.1,47.6
WTEP,-152.0,58.5
WECB,-124.9,30.0
KAQP,-71.7,29.6
PDHO,5.6,53.6
PIAG,-27.4,48.5
MGRX2,4.9,54.5
JWBR,31.0,70.4
LAHV,14.5,74.9
LDGJ,16.5,72.8
PHAM,24.8,38.3
SHIP,140.9,27.4
SHIP,143.1,27.1
SHIP,170.7,23.3
MGPU2,88.3,-3.2
DBBH,-21.4,15.1
A8VC4,18.8,-34.6
WTEP,-151.9,58.4
C6VG8,-79.0,26.6
ZCDN2,12.4,68.1
AMOUK23,-9.5,59.8
AMOUK26,-0.5,50.2
TBWUK16,1.4,53.9
SMLQ,19.0,60.9
AMOUK15,-14.4,-8.1
OVSB2,-17.3,22.9
DAJT,-20.3,27.2
AMOUK40,-12.5,-31.9
AMOHK01,-133.5,41.6
9HRJ9,-134.6,58.4
MINUK05,-0.3,58.1
KKFW,-84.6,24.1
SHIP,132.0,16.9
WDB9918,-144.8,59.4
A8RW3,36.7,-29.8
MINFR00,177.4,-21.8
SKEC,24.9,65.1
OZDB2,10.4,38.1
3FFL8,-76.1,25.3
3FPS9,-77.0,25.8
WAHP,-60.1,40.4
ZCDS3,26.5,37.3
WDJK,-177.8,21.5
9HJC9,-67.2,34.9
WJBJ,-74.5,21.1
BAREU71,-13.3,35.6
DBBA,11.6,54.2
DBFH,11.4,54.3
DBBC,8.2,54.5
DBBT,-33.1,49.4
SHIP,-88.1,48.1
SHIP,-64.6,41.9
SHIP,129.6,35.3
SHIP,-59.4,45.2
A8HS3,-79.7,-8.9
DBLK,16.0,-33.7
BATFR56,69.1,-15.4
BATFR50,-5.6,4.2
BATFR55,48.2,-11.0
3FZK3,129.6,35.3
VOFG,-64.6,41.9
8PSH,-59.4,45.2
C6SI6,-124.1,48.3
VCBW,-71.4,46.7
WDB9918,-143.7,58.3
WTEP,-151.8,57.9
DFTH2,-128.4,33.9
DDGK2,-135.3,40.3
BATEU00,-35.4,59.2
BATFR53,-43.0,17.9
BATFR18,-46.4,13.1
BATFR16,-44.5,30.3
VCRG,-62.0,46.4
BATFR65,-74.1,21.0
CG2960,-88.1,48.1
CGDS,-82.8,42.4
TFEA,-24.5,62.9
TCTX2,-23.7,35.9
PBEO,5.4,42.5
BATEU06,-9.8,60.0
FVNM,-9.5,59.3
BATFR09,-9.8,41.0
BATFR49,-1.4,44.9
BATFR58,9.6,42.1
BATFR60,2.2,51.6
BATEU02,-12.4,53.3
BATEU01,-30.7,50.3
BATFR17,27.1,60.0
BATFR14,-22.1,42.0
WDC6698,-8.7,42.2
VRCX7,132.5,-37.1
SBHI,17.6,57.5
C6KD9,-32.5,44.9
C6NI8,-13.4,39.0
PIAG,-29.3,48.5
BATUK01,-5.8,58.1
JWBR,30.0,69.7
LAHV,18.0,74.5
LDGJ,18.3,72.7
DPJW,13.5,36.7
DIUR2,35.1,26.2
LGWS,-8.7,4.0
9V8132,-68.3,15.6
A8IN8,-42.6,39.5
DDVK2,-145.0,52.7
C6KD7,-73.1,12.6
KAQP,-71.8,28.5
WECB,-124.3,30.0
SHIP,140.9,26.5
SHIP,143.6,26.0
SHIP,136.8,33.1
SHIP,134.2,30.9
SHIP,169.5,23.4
SHIP,131.0,17.5
JBZR,-163.7,12.1
DBBH,-20.7,14.4
DBUT,-33.1,-9.8
SHIP,-124.8,30.7
WDJK,-179.4,21.5
C6RN3,-143.8,59.5
WDD6126,-74.6,37.0
AMOUK23,-10.7,59.2
AMOUK26,1.9,51.1
AMOUK35,-5.7,57.2
SMLQ,19.6,59.8
DCPY2,101.1,2.7
AMOUK40,-12.5,-31.7
A8RU5,76.3,7.5
AMOHK01,-135.4,42.9
C6TZ9,21.2,36.4
BAREU67,-5.4,36.0
PHET,24.6,35.9
WTEE,-169.8,24.4
WDC6698,-13.3,42.1
WTEP,-151.0,58.4
PHEO,-64.6,49.2
BATFR65,-71.8,20.4
BATEU00,-46.0,59.6
BATFR18,-43.1,17.4
BATFR55,44.7,-9.4
BATFR50,-8.5,2.4
BATEU01,-42.8,48.7
BATFR56,63.9,-17.3
BATFR16,-51.3,25.0
BATFR17,20.3,58.1
BATFR58,9.4,41.6
BATFR09,-7.4,36.6
BATFR11,6.2,39.7
BATFR27,-4.0,44.2
FVNM,-11.9,57.3
BATFR46,-5.1,36.1
BATFR12,-8.4,48.5
BATFR47,-131.9,-24.4
BATEU02,-19.4,53.4
BATFR53,-45.2,14.7
SHIP,-132.1,48.9
SHIP,-82.3,41.8
SHIP,-128.0,50.1
SHIP,-66.0,40.9
WYQ4356,-86.6,44.6
KAQP,-71.5,33.0
WECB,-126.8,30.0
CGBR,-128.0,50.1
CG3029,-62.7,44.6
C6SI6,-132.1,48.9
VCSZ,-73.4,45.8
VOFG,-66.0,40.9
VCBZ,-82.3,41.8
VRCX7,124.8,-36.2
2AGH7,167.1,-21.9
C6ZJ3,-71.0,38.3
LGWS,-12.3,6.4
LMEL,-54.8,60.7
LDGJ,9.6,72.8
JWBR,31.2,70.4
DMMC,20.7,57.4
DGZN,-87.5,17.0
AMOHK01,-128.6,37.8
AMOUK40,-13.0,-34.1
9MCY6,113.7,-9.3
PDAN,-128.1,51.0
WYP8657,-89.3,47.3
9HJC9,-70.8,38.0
9HXC9,11.4,57.4
9V9763,-1.7,50.1
ZCEF6,-22.5,46.6
AMOUK23,-4.8,60.2
AMOUK34,-0.1,53.6
AMOUK06,0.5,53.2
AMOUK26,-6.0,50.4
A8IN8,-49.5,35.6
TBWUK57,-142.6,35.9
TBWUK31,-38.8,8.8
MGPU2,85.8,-0.4
D/BT,-34.8,51.0
BAREU67,-5.6,36.0
VRKB8,-18.9,20.1
VRKB8,-19.6,18.6
WTEP,-150.9,58.3
WTEE,-169.7,24.5
MINFR00,-176.2,-21.8
BATFR65,-71.9,20.4
BATEU00,-45.5,59.6
BATFR55,44.9,-9.5
BATEU01,-42.3,48.8
BATFR16,-51.1,25.3
BATFR53,-45.1,14.9
BATFR56,64.2,-17.3
BATFR09,-7.7,36.6
BATFR58,9.3,41.6
FVNM,-11.7,57.3
BATFR63,-1.4,49.8
BATFR46,-5.3,36.0
BATFR12,-8.3,48.5
BATFR54,-5.9,50.3
BATFR47,-132.1,-24.3
BATEU02,-19.1,53.4
BATFR60,9.7,53.6
SHIP,-131.7,48.9
SHIP,-128.2,50.3
SHIP,-58.0,45.5
SHIP,-62.9,44.6
SHIP,-67.8,48.9
WYQ4356,-86.6,44.3
KAQP,-71.5,32.8
PHEO,-64.3,49.0
WECB,-126.6,30.0
VCWL,-67.8,48.9
C6SI6,-131.7,48.9
VOLG,-58.0,45.5
CG3029,-62.9,44.6
CGBR,-128.2,50.3
VRYO3,-69.4,48.3
WTEF,-134.4,56.4
A8IN8,-49.3,35.8
MGGF9,84.6,-10.3
C6VG7,-129.3,51.3
9HJC9,-70.6,37.9
C6RN3,-148.6,60.7
9HJB9,29.1,60.0
9HXC9,11.5,57.2
LGWS,-12.1,6.3
WTDO,-92.5,27.9
MINFR00,-176.9,-21.8
DBBH,-24.2,16.4
S6ES6,-10.0,42.5
LDGJ,10.1,72.8
JWBR,30.9,70.2
LAHV,13.0,72.9
AMOHK01,-128.9,38.1
AMOUK40,-13.1,-34.1
C6TX6,-131.6,55.3
ZCDN2,9.2,63.6
AMOUK26,-6.0,50.2
AMOUK23,-5.1,60.2
AMOUK36,-4.8,58.6
AMOUK34,0.1,53.6
3FNZ5,-90.5,28.3
DBLK,11.9,-35.1
DBLK,12.1,-35.1
ELPP9,-50.0,36.7
A8MH7,-87.2,17.3
C6TH9,-147.0,-13.9
C6TH9,-146.8,-13.8
WCAH,-64.9,17.9
MINFR00,-177.2,-21.8
NAZJ,-146.0,58.2
DBBT,-34.7,50.9
WTEE,-169.4,24.6
9HA2583,17.8,42.4
WTEP,-150.6,58.2
DPMT,-34.0,-10.5
BAREU67,-5.9,35.9
BATFR65,-72.1,20.5
BATFR50,-8.0,2.7
BATFR16,-50.5,25.7
BATEU00,-44.6,59.4
BATEU01,-41.2,49.0
BATFR53,-44.9,15.2
BATFR56,64.6,-17.1
BATFR14,-14.8,44.3
BATFR17,20.9,58.5
BATFR12,-8.2,48.6
BATEU09,18.9,40.3
FVNM,-11.5,57.5
BATFR54,-5.6,50.5
BATFR11,6.4,39.1
BATFR09,-8.3,36.7
BATFR21,5.3,43.1
BATEU06,0.2,57.2
BATEU02,-18.5,53.4
BATFR46,-5.7,35.9
BATFR47,-132.4,-24.2
BATFR60,9.2,53.9
SHIP,-130.9,48.8
SHIP,-67.4,49.1
SHIP,-66.1,41.1
SHIP,-128.4,50.7
SHIP,-63.3,44.6
PBGH,-4.5,48.9
KAQP,-71.5,32.4
PHEO,-64.0,48.7
VRYO3,-69.9,47.7
CG3029,-63.3,44.6
VCWL,-67.4,49.1
C6SI6,-130.9,48.8
CGBR,-128.4,50.7
VOFG,-66.1,41.1
DARU,-78.3,29.8
CGDS,-80.9,45.3
CG2960,-84.3,46.5
SHIP,-107.5,7.8
A8IN8,-48.8,36.1
A8VG9,-90.9,21.8
ICSW,5.9,61.1
WYQ4356,-86.8,43.9
VRJZ9,119.6,1.9
9HXC9,11.7,56.6
LGWS,-11.8,6.1
LMEL,-54.6,60.6
DBBH,-23.8,16.2
LJIT,6.3,61.1
JWBR,30.0,69.8
LDGJ,11.3,72.8
AMOHK01,-129.5,38.5
SHIP,-86.1,9.2
AMOUK15,-11.9,-10.3
AMOUK40,-13.2,-34.0
ZCBU2,105.1,3.1
DDFD2,121.2,26.5
C6TZ9,23.6,36.5
9HJB9,28.0,60.1
NMRY,-157.1,20.6
VRET5,140.7,3.5
ZCDY2,18.4,41.6
AMOUK23,-5.6,60.2
AMOUK34,1.0,53.4
AMOUK06,0.8,53.2
AMOUK26,-5.6,49.9
S6ES6,-10.0,42.9
WDJK,-174.6,21.4
V7PV2,-3.9,36.2
MEPP3,174.1,-38.7
A8IJ4,-132.6,39.7
MINUK05,-1.4,57.7
DBBT,-34.6,50.7
TBWUK09,-88.7,-12.5
WTEE,-169.2,24.7
ICSW,5.2,61.0
WTEP,-150.5,58.1
WDC6698,-12.6,42.1
9HXC9,11.5,56.4
9HA3047,12.5,40.8
BAREU67,-6.0,35.8
BATEU00,-44.2,59.4
BATFR65,-72.2,20.5
BATFR18,-43.4,16.9
BATFR56,64.9,-17.0
BATEU01,-40.7,49.1
BATFR50,-7.9,2.8
BATFR53,-44.8,15.3
BATFR54,-5.3,50.7
BATFR17,21.1,58.6
FVNM,-11.3,57.5
BATFR09,-8.6,36.7
BATFR14,-15.1,44.2
BATFR33,6.5,43.0
BATFR47,-132.6,-24.2
BATEU02,-18.2,53.4
BATEU06,-0.1,57.5
SHIP,129.7,35.4
SHIP,-130.6,48.8
SHIP,-81.2,45.3
SHIP,-66.0,41.2
WYQ4356,-86.9,43.7
KAQP,-71.5,32.2
WDJK,-174.8,21.4
3FZK3,129.7,35.4
VCWL,-67.3,49.3
VOFG,-66.0,41.2
VRYO3,-70.3,47.5
CGBR,-128.5,50.9
CG3029,-63.5,44.6
C6SI6,-130.6,48.8
WTEF,-134.5,56.5
CGDS,-81.2,45.3
BATUK01,-7.2,57.1
PHEO,-64.0,48.4
C6VG7,-130.0,52.2
9HJD9,6.6,57.8
A8SZ7,-151.2,39.5
LMEL,-54.3,60.5
LGWS,-11.6,6.0
LDGJ,11.6,72.8
LJIT,5.9,61.1
DBBH,-23.6,16.1
MINFR00,-177.9,-21.8
V7ZG7,132.9,39.9
AMOHK01,-129.7,38.7
AMOUK40,-13.3,-33.9
MZER8,48.0,12.7
C6TZ9,23.9,36.6
ZQDI9,19.6,35.0
ZCDP8,21.4,58.8
AMOUK06,0.9,53.1
AMOUK23,-5.9,60.2
